Unnamed: 0,index,site_store,b2b_b2c,channel_id,region,city_level,store_concept,trade_term,area_range,store_type,urbanization,branch_area,address_2,address_3,showroom_area,warehouse_area,start_month,start_year,end_month,end_year,note,customer_id,customer_name
412,412,60003064,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,3aa199a6218e9704933cdb288ae55,Closed,,,7,2016,Closed,2019,,62870d088,customer1004
413,413,60003243,B2B,TGPP,KVMB,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,1f710bbab32f0a7f04a60c3492169c6509ee95154c9dab30b,TQG,,,8,2017,Closed,2019,,370d3740d,customer3
414,414,60003341,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,38711885d3e28c769cfb4b8472c6f4bf324921e8c23e3389,PTO,,,5,2018,Closed,2019,,743696124,customer1746
415,415,60003356,B2B,TGPP,KVMB,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,24a8522f7da2629e05ed9fd9e6fb8b783071d61043ab45,NBH,,,3,2018,Closed,2019,,f8416b578,customer1844
416,416,60003420,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,701d75bb8b489e941388b2aa28e8b0149727fea411,BNH,,,7,2018,Closed,2019,,8d8d0212c,customer1644
417,417,60003498,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,1014509b62c5b07e2974139f3f9d51e9952ffdfc6c799d622591,HNI,,,10,2018,Closed,2019,,d03cda778,customer504
418,418,60003557,B2B,TGPP,KVMB,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,79e05aef353f35320b1269edf4fc1c4f4c506edfe189be85,TBH,,,12,2018,Closed,2019,,ea40f135f,customer775
419,419,20000060,B2B,TGPP,Trung Quốc,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNLC,351b2ca6f69de82143ba8c705bf3044bdeb8a779b,Trung Quốc,,,11,2013,,,,61862a621,customer773
420,420,20000061,B2B,TGPP,Trung Quốc,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNLC,45af5cee7c855e1341aae8b4d842301e9bc83b85f,Trung Quốc,,,10,2014,,,,2044ef484,customer250
421,421,20000062,B2B,TGPP,Trung Quốc,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNLC,6624f0181f031094da7577acf798527148be5ce1f,Trung Quốc,,,10,2014,,,,fca7cc257,customer910
422,422,20000064,B2B,TGPP,Trung Quốc,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNLC,4e49420b66ebe3291edada563e7265cde0b90835b,Trung Quốc,,,10,2014,,,,aae048111,customer217
423,423,20000065,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,e297387b5d649bc348b2b3cb4ce5,Closed,,,10,2014,Closed,Closed,,8fc69eda0,customer1826
424,424,20000070,B2B,TGPP,Trung Quốc,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNLC,8fea3f5d6bdbb33213accba3fc1169beb32668e521,Trung Quốc,,,10,2014,,,,822664bd1,customer2004
425,425,20000071,B2B,TGPP,Trung Quốc,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNLC,99a4b3dc7cdfd447868c6e304eeaae366064a44f1,Trung Quốc,,,10,2014,,,,51dc08d7e,customer616
426,426,20000072,B2B,TGPP,Trung Quốc,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNLC,136cf79c0e30209c4efe638bb2521f2cc9161eebd,Trung Quốc,,,10,2014,,,,47ed93ea3,customer986
427,427,20000065,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,2a73b60f6b75ae44082c14fa912d59,Closed,,,10,2014,Closed,Closed,,9fca046b5,customer1933
428,428,20000065,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,35539f6c53a442dc206101024c46f,Closed,,,7,2018,Closed,Closed,,9df3f5704,customer1274
429,429,20000075,B2B,TGPP,Trung Quốc,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNLC,289c23ad1946d7d98716aefdf2c58e58d4ca4fb77,Trung Quốc,,,10,2014,,,,0cde11b8d,customer228
430,430,20000065,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,3bedcc87300be19ed1476218e51b3,Closed,,,1,2015,Closed,Closed,,80e120544,customer738
431,431,20000190,B2B,TGPP,Trung Quốc,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNLC,2d708507ffc17caa2002c23dcef5ab95b10e30da7,Trung Quốc,,,4,2017,,,,9de25beba,customer1100
432,432,20000191,B2B,TGPP,Trung Quốc,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNLC,3f4dee8294d17bc42e6c48e7300354beb35b5f5cf,Trung Quốc,,,4,2017,,,,09c288473,customer459
433,433,20000195,B2B,TGPP,Trung Quốc,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNLC,19e02c5d2f645b20cd74be3c874ebc61ea0aff3dcb,Trung Quốc,,,10,2017,,,,736659f06,customer1228
434,434,40000045,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,63677a7d731f56d78affe44543385,Closed,,,5,2011,Closed,Closed,,d40e1fa5e,customer943
435,435,40000051,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,cf0b0239096df5c762d0811c9ccdcd,Closed,,,2,2011,Closed,Closed,,67b6a5aab,customer534
436,436,40000052,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,35e62f04200cd2cfe3d49342dac43,Closed,,,2,2011,Closed,Closed,,82e2b87a6,customer1770
437,437,40000053,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,7b407ca3b2f48cdf02307d88ef30af,Closed,,,2,2011,Closed,Closed,,1e10bbe44,customer482
438,438,40000055,B2B,TGPP,Trung Quốc,Còn lại,Đại lý,Mua đứt bán đoạn,,Khác,Khác,CNLC,927fc2aeaa440ab47b18f4eaf90d71,Closed,,,6,2011,Closed,Closed,,9c69577b4,customer972
439,439,40000077,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,5ad4020c2ef6f710bc253429ced97,Closed,,,5,2012,Closed,Closed,,71f190016,customer1939
440,440,40000080,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,e0bad623874272ae67e9ab77c1e1,Closed,,,5,2012,Closed,Closed,,644ba493b,customer615
441,441,40000081,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,dd9ba2f120eca9c6b1d55af17a589,Closed,,,6,2012,Closed,Closed,,e28838412,customer353
442,442,40000082,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,7389acd94ef08cc494718e198c08e3,Closed,,,4,2018,Closed,Closed,,7b25f7bd7,customer404
443,443,40000085,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,9516be7af1310ebc4e7ccbfedfd6d,Closed,,,6,2012,Closed,Closed,,2d0b6a861,customer1897
444,444,40000086,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,3ad95011db1cded0d0f03bdf9d363,Closed,,,6,2012,Closed,Closed,,9159d1905,customer160
445,445,40000110,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,7543a087de6a8f57dccdd9a82e65f,Closed,,,7,2013,Closed,Closed,,8afb0ec62,customer1225
446,446,40000111,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,1e991213881e63d7f6e4fc960c6a09,Closed,,,7,2013,Closed,Closed,,cd52b0e38,customer211
447,447,40000112,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,767fb3ea20964bf372f2e7ec9642f,Closed,,,7,2013,Closed,Closed,,fa82cba1a,customer402
448,448,60002105,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,333d1223d8b80d706c5d3c00c418b5,Closed,,,8,2011,Closed,Closed,,a77e1f6dd,customer1942
449,449,60002106,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,e8a95706ad0b0923be98f16ed571,Closed,,,8,2011,Closed,Closed,,2179ff81d,customer1390
450,450,60002107,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,4792d1045b00c466ea4e5595a068f5,Closed,,,8,2011,Closed,Closed,,c7ee2ad5e,customer1485
451,451,60002108,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,ec82ddf127716188086ca125d8407,Closed,,,8,2011,Closed,Closed,,b35b2454b,customer718
452,452,60002789,B2B,TGPP,Khác,Cấp TW,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,b1bd339a473a9b80952e8358a5,HCM,,,4,2018,,,,ef9bdc969,customer146
453,453,60003422,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,1a4bb1fe8296e7bbbcf70e179c19b,Closed,,,7,2018,Closed,Closed,,7ae725802,customer560
454,454,60003426,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,34acb7be402488196d6b61899ed31,Closed,,,7,2018,Closed,Closed,,eb9b86955,customer1016
455,455,60003428,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,1063832df25b7d88f9fce9dc5d77,Closed,,,7,2018,Closed,Closed,,879855e00,customer1982
456,456,60003430,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,bb335a77f0a67927306f351ca63b5,Closed,,,7,2018,Closed,Closed,,263c91e64,customer387
457,457,1300,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNLC,7df38563b2990758754f9a52973,Closed,,,1,2011,Closed,Closed,,d5d99ecbd,customer524
458,458,30000040,B2B,TGPP,KVMTR,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNMTR-TN,5f71bcd5b10518951179630249b5,Closed,,,11,2010,,,,c2721b8d1,customer1847
459,459,30000087,B2B,TGPP,KVMTR,Cấp 1,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNMTR-TN,1f2957443ccc8ec43ff22f2c5f5b878008a8ad84afd738a2b,ĐNG,,,7,2014,,,,e987562c9,customer923
460,460,30000090,B2B,TGPP,KVMTR,Cấp 1,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNMTR-TN,12793f5cf24dd1f7f58ee83cdaef510a99d7b40e26f99d183,ĐNG,,,3,2013,,,,3fe628a3c,customer730
461,461,30000117,B2B,TGPP,KVMTR,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNMTR-TN,19b5326119c346c5403a5b132d8c5,Closed,,,6,2014,,,,47bb39eb0,customer1781
462,462,30000135,B2B,TGPP,KVMTR,Cấp 1,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNMTR-TN,367dea8d9a0d456d4f2128f51a1fabda68ee2f7be3a70a7bd,ĐNG,,,7,2016,,,,8683ecba4,customer517
463,463,30000140,B2B,TGPP,KVMB,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNMB,1e159ce55afa9c51930925c90afed,Closed,,,1,2018,,,,133ea0f0d,customer500
464,464,50000094,B2B,TGPP,KVMN,Cấp TW,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Nội thành,CNMN,30a4dabbc0fc41f564a9b994495,HCM,,,1,2011,,,,f6abedd87,customer2028
465,465,60001199,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,5d947dd140ba2ba119f6fbd4c0bc9,Closed,,,10,2010,Closed,2019,,20ae7e984,customer8
466,466,60001211,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,1097f8f8403f6eebeb6cc0d51fc07,Closed,,,10,2010,Closed,2019,,c0967b0eb,customer8
467,467,60001214,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,1e58c226239538543f524d47134c11,Closed,,,10,2010,Closed,2019,,08fbf7ccb,customer8
468,468,60001218,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,d2cdea27c11c1ed07d510dac8c9ca5,Closed,,,10,2010,Closed,2019,,71a989531,customer8
469,469,60001222,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,16f43add1fae2488c700f1ca81af3,Closed,,,10,2010,Closed,2019,,506947ee5,customer8
470,470,60001239,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,1512a287f1c59481e9839d308da021102e22e7326142d,QNM,,,10,2010,Closed,2019,,265996abf,customer8
471,471,60001240,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,534cfb827b2e81ecf74b6a9f2358aaf7e043ceda3b84ba5,QNM,,,10,2010,Closed,2019,,365a1bade,customer8
472,472,60001243,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,5424b0d4b390a17d3f647d2c15c9e3d4f181c591882b,QNM,,,11,2010,Closed,2019,,708139338,customer8
473,473,60001250,B2B,TGPP,KVMTR,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,ab7ac07d26e53bb870734fd7b3c8f3c66c3bd456d,QNM,,,10,2010,Closed,Closed,,55f1ae0b8,customer720
474,474,60001261,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,4771e47cb1ae3e2261a59673ce3cc2c45427cab03407c25d,QNM,,,10,2010,Closed,Closed,,55f19f03e,customer1704
475,475,60001282,B2B,TGPP,KVMTR,Cấp 1,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Nội thành,CNMTR-TN,115b91e631049745ba8da97cdf9b2f543b04b438c2dba98cd7,ĐNG,,,10,2010,,,,8c48b343e,customer1717
476,476,60001292,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,602c5f70a943490c38bc98135e6934317462682fa7e89,QBH,,,10,2010,Closed,2019,,1e4aeb837,customer8
477,477,60001294,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,144b42994264a5658c514e58d318ef34cf904041c4aad,QBH,,,10,2010,Closed,2019,,1632a3ac6,customer8
478,478,60001295,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,77c8140d0ac52f3b90ef819d7fbaaca9539394ab6139d,QBH,,,10,2010,Closed,2019,,cb0292715,customer8
479,479,60001298,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,23096176772d8875ca23296376b22905dc4a7294c564f81eb5,QTI,,,10,2010,Closed,2019,,7f2351387,customer8
480,480,60001310,B2B,TGPP,KVMTR,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,4ea4b64e56ab2e15fb35c56878b70e10e3,TTH,,,10,2010,Closed,2019,,2f636d0ae,customer8
481,481,60001311,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,1e04e85683e3a8dbfe76f06800e9b8a7688c0bdbeb61,TTH,,,10,2010,Closed,2019,,a06c8dadc,customer8
482,482,60001314,B2B,TGPP,KVMTR,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,168ac23624ad072a64ce6028829775c9bcfb,TTH,,,10,2010,Closed,2019,,fabe9b281,customer8
483,483,60001325,B2B,TGPP,KVMTR,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,a39a2a9e87663d9cca7085463375c7749fd,TTH,,,10,2010,Closed,2019,,46e0885a1,customer8
484,484,60001336,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,619ffb2dacd186278fee420c81509e10e6eb1fbe67db,QNI,,,10,2010,Closed,2019,,5d3e250f2,customer8
485,485,60001341,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,44345d98b3d7d2d100510bf812f483dbe8e698b8a1883fa69,QNI,,,10,2010,Closed,2019,,c729e5667,customer8
486,486,60001343,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,15eab636dc8a9efa1898f28d8f80566dd0c47efec801d6ec2f,QNI,,,10,2010,Closed,2019,,48e44b1cc,customer8
487,487,60001371,B2B,TGPP,KVMTR,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNMTR-TN,ee3105796646aeb31eebdc4cb34ba9411e703af774736c69,ĐNG,,,10,2010,,,,25281ba7b,customer457
488,488,60001405,B2B,TGPP,KVMTR,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNMTR-TN,7d130acb1fc79ded7a39919075dd3d50578db926b7b9,ĐNG,,,12,2010,,,,e90fdadf0,customer1172
489,489,60001710,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,58742771802a8220a5cfdfd1f848d444e991b39a1,THA,,,1,2011,Closed,2019,,7d4e073d3,customer1660
490,490,60001716,B2B,TGPP,KVMB,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,269104e56bb0ae8abd774f5481ff04093f7d66f4c1b93f,THA,,,1,2011,Closed,2019,,0a6a1b43b,customer686
491,491,60002004,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,57429997ae5604a60dab1f2a745b35350a8aba110cd965,QNI,,,3,2011,Closed,Closed,,159624d5e,customer870
492,492,60002021,B2B,TGPP,KVMTR,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Khác,CNMTR-TN,31bc4928a502d2f15d9ed921dbf3f2da3580344fc25,ĐNG,,,12,2011,,,,fe16d3780,customer33
493,493,60002302,B2B,TGPP,KVMTR,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,3909ee85f8e8c3fa77cb98e079c8c67fa0f,TTH,,,11,2012,Closed,Closed,,0d758bd34,customer257
494,494,60002345,B2B,TGPP,KVMTR,Cấp 1,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Nội thành,CNMTR-TN,951ea3c537f8dd19d84422c8c359c002dbe9ff95443e3dd2b,ĐNG,,,3,2013,,,,5ab8bb40c,customer522
495,495,60002387,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,20a5511598e64797ef576be4631321411de4ff6c535a92859,QTI,,,5,2013,Closed,2019,,f27432d3e,customer8
496,496,60002604,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,1c3ac2c1488da430e5c73e52508a17,Closed,,,6,2014,Closed,2019,,bf5bad768,customer8
497,497,60002726,B2B,TGPP,KVMTR,Cấp 1,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,f9ec68612e2323a466db5841b319481ea4d4b61529,ĐNG,,,12,2014,Closed,Closed,,aa0ac62c4,customer380
498,498,60002735,B2B,TGPP,KVMTR,Cấp 1,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Khác,Nội thành,CNMTR-TN,45b7556a90c187c3a48a3b793ed5271873648a36ee51ec253,ĐNG,,,12,2014,,,,921db4fff,customer1042
499,499,60002876,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,b701eba93d49611bfd434ee90664326a4aefce26925db3,QTI,,,7,2015,Closed,Closed,,b1d5d5e37,customer341
500,500,60002895,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,27d47751007c6fa656268df2e946b,Closed,,,7,2015,Closed,2019,,2a06ca0d4,customer8
501,501,60002898,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,46596f44b40e7927808c719b8f59caf43b0c3e9,QTI,,,7,2015,Closed,2019,,95b33e9e1,customer8
502,502,60002927,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,5c655fc66abaaed37f1beceeede68f,Closed,,,10,2015,Closed,2019,,358181077,customer8
503,503,60002980,B2B,TGPP,KVMTR,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,7b47a2c6c14da81300ce35c476a5efcd5d359160eac9b4832553,QBH,,,1,2016,Closed,2019,,5682969ea,customer8
504,504,60003012,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,55922c2a127af3a9b3a5a1e1a67b9,Closed,,,8,2016,Closed,2019,,39d92a02a,customer8
505,505,60003030,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,373b887556eea12a7f7fde8ab04608ad7b754f3f29295,QBH,,,4,2016,Closed,2019,,56b07723b,customer8
506,506,60003062,B2B,TGPP,KVTN,Còn lại,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,3cb5b65f64608f92edb6e60db62f3,Closed,,,6,2016,Closed,2019,,7f15d6df1,customer8
507,507,60003070,B2B,TGPP,KVMTR,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,281c673c9bd79a0d730b118b2cf011f6ef7,TTH,,,7,2016,Closed,2019,,ce4cf5ffb,customer8
508,508,60003078,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,c5f34e2aebd26417a1c5af07714b,Closed,,,8,2016,Closed,Closed,,1d2e6b6bb,customer689
509,509,60003098,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,1e987a67e677d4021008829816138fc583574fdb114dcc65,QBH,,,10,2016,Closed,Closed,,56333bed8,customer266
510,510,60003119,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,c820457dc08d6d83c1b85a08f5bd1,Closed,,,12,2016,Closed,2019,,71a0153f2,customer8
511,511,60003185,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,6f0e14f094a1d7f1a4dbe35af12da6e6e6b4592cdcf41bb,QBH,,,4,2017,Closed,2019,,be62c9bfe,customer8
512,512,60003203,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,408ba3f52112ff3e04582114e42db,Closed,,,7,2017,Closed,2019,,dd1cefa95,customer8
513,513,60003210,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,6fb27f05c7c1e979edaeb7e418faf27236e5ae5e233,QTI,,,6,2017,Closed,2019,,edffb75d0,customer8
514,514,60003305,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,3c05b9d3288aea5f824cf4871fc403,Closed,,,12,2017,Closed,2019,,67c3987e9,customer8
